pitch_accel	pitch angle	motor0	motor1	motor2	motor3
-23.222908	108.166814	1234	1365	1234	1365
21.011940	114.784408	1347	1252	1347	1252
8.295990	116.437960	1323	1276	1323	1276
-0.720447	111.944902	1292	1307	1292	1307
-1.735379	107.701373	1292	1307	1292	1307
-17.927610	93.965381	1243	1356	1243	1356
12.301134	96.068633	1323	1276	1323	1276
-5.987275	88.001454	1271	1328	1271	1328
-1.819008	83.238167	1287	1312	1287	1312
-1.062621	78.900927	1288	1311	1288	1311
24.231707	90.107560	1367	1232	1367	1232
-23.006376	74.797916	1233	1366	1233	1366
-17.716251	55.127782	1209	1390	1209	1390
-15.933681	42.893797	1244	1355	1244	1355
9.973684	44.010288	1311	1288	1311	1288
1.322230	43.759719	1304	1295	1304	1295
-13.755692	33.119288	1251	1348	1251	1348
16.672258	39.135101	1335	1264	1335	1264
11.018979	43.352795	1326	1273	1326	1273
-11.727043	32.987839	1252	1347	1252	1347
-2.359316	30.522907	1291	1308	1291	1308
1.435316	29.688478	1299	1300	1299	1300
-1.459523	26.534802	1287	1312	1287	1312
1.350345	25.375980	1297	1302	1297	1302
-5.725841	20.767525	1279	1320	1279	1320
7.856053	23.936319	1318	1281	1318	1281
-8.847906	19.283605	1279	1320	1279	1320
-9.365035	12.473576	1267	1332	1267	1332
11.157314	17.438708	1327	1272	1327	1272
10.534689	23.585773	1333	1266	1333	1266
-12.501024	16.517279	1266	1333	1266	1333
7.560689	19.849874	1319	1280	1319	1280
-5.395976	18.030375	1293	1306	1293	1306
-16.727163	8.649234	1254	1345	1254	1345
14.498903	16.292894	1340	1259	1340	1259
13.833577	24.355002	1343	1256	1343	1256
-13.086481	16.479087	1262	1337	1262	1337
-1.395878	14.807861	1293	1306	1293	1306
4.441787	19.373772	1325	1274	1325	1274
-17.586735	9.351687	1251	1348	1251	1348
10.480489	13.381299	1321	1278	1321	1278
26.213049	29.002047	1381	1218	1381	1218
-16.987299	19.808891	1256	1343	1256	1343
-7.564470	16.356231	1284	1315	1284	1315
10.924787	24.078840	1341	1258	1341	1258
-23.854826	15.889196	1261	1338	1261	1338
-28.044937	5.927430	1251	1348	1251	1348
-1.773028	9.828980	1320	1279	1320	1279
-19.311640	-1.217207	1244	1355	1244	1355
-14.135704	-8.808924	1260	1339	1260	1339
21.118990	5.302548	1371	1228	1371	1228
-21.889067	-2.279757	1261	1338	1261	1338
-24.012461	-12.640250	1246	1353	1246	1353
-1.105665	-14.087170	1290	1309	1290	1309
27.399473	2.118558	1381	1218	1381	1218
-19.393314	-6.115353	1258	1341	1258	1341
-18.884335	-15.564889	1250	1349	1250	1349
23.089825	-1.365613	1370	1229	1370	1229
-2.903620	-1.904138	1297	1302	1297	1302
-4.312302	-4.195470	1288	1311	1288	1311
6.523082	2.093146	1331	1268	1331	1268
-18.652414	-6.485782	1256	1343	1256	1343
13.992777	0.941388	1337	1262	1337	1262
17.603542	11.618084	1354	1245	1354	1245
-19.856098	2.639204	1255	1344	1255	1344
-6.040269	0.839064	1291	1308	1291	1308
10.876454	7.804251	1335	1264	1335	1264
-14.211448	0.655018	1264	1335	1264	1335
8.939483	5.057798	1322	1277	1322	1277
19.678915	17.461413	1364	1235	1364	1235
-24.250811	6.646507	1246	1353	1246	1353
-8.320888	2.448346	1279	1320	1279	1320
7.337104	8.538243	1331	1268	1331	1268
-17.302263	0.054401	1257	1342	1257	1342
10.550508	5.707717	1328	1271	1328	1271
16.999277	16.789839	1357	1242	1357	1242
-15.730280	8.921392	1261	1338	1261	1338
17.195465	17.412245	1344	1255	1344	1255
2.583492	21.319406	1322	1277	1322	1277
-4.025071	19.266979	1292	1307	1292	1307
16.617790	28.121001	1347	1252	1347	1252
-18.814045	19.601890	1260	1339	1260	1339
-11.193185	14.441517	1276	1323	1276	1323
16.226730	23.617275	1348	1251	1348	1251
-10.194647	19.778174	1283	1316	1283	1316
8.320621	23.366149	1320	1279	1320	1279
-21.114626	12.342218	1246	1353	1246	1353
20.105286	24.695085	1364	1235	1364	1235
-23.001274	12.938470	1243	1356	1243	1356
2.243748	13.876736	1306	1293	1306	1293
25.266014	25.199836	1359	1240	1359	1240
23.884239	39.516795	1376	1223	1376	1223
-22.143791	30.209404	1257	1342	1257	1342
-23.012363	17.083737	1236	1363	1236	1363
10.016995	23.504034	1335	1264	1335	1264
-6.374680	22.308668	1296	1303	1296	1303
-24.627996	8.707768	1233	1366	1233	1366
29.917118	25.431323	1386	1213	1386	1213
6.140764	31.294245	1333	1266	1333	1266
-10.075734	25.763234	1275	1324	1275	1324
29.574444	43.065670	1391	1208	1391	1208
-26.700323	30.200967	1239	1360	1239	1360
-21.300676	19.074051	1246	1353	1246	1353
23.424446	34.689051	1382	1217	1382	1217
-18.135841	25.740254	1258	1341	1258	1341
12.699419	31.938350	1335	1264	1335	1264
-9.513010	31.360516	1301	1298	1301	1298
-22.068016	19.611889	1243	1356	1243	1356
24.078175	34.938511	1381	1218	1381	1218
-3.753577	34.766278	1303	1296	1303	1296
0.863212	33.733466	1299	1300	1299	1300
37.168175	56.098390	1418	1181	1418	1181
-25.179115	45.052350	1250	1349	1250	1349
-21.588638	34.522474	1251	1348	1251	1348
23.176661	50.053406	1384	1215	1384	1215
-21.221237	39.438656	1252	1347	1252	1347
23.066742	53.235579	1375	1224	1375	1224
24.158731	69.899046	1392	1207	1392	1207
-23.511423	57.793087	1247	1352	1247	1352
11.738992	67.547107	1357	1242	1357	1242
-12.401373	64.573663	1293	1306	1293	1306
5.545516	68.037015	1326	1273	1326	1273
16.059031	80.945736	1374	1225	1374	1225
-12.130514	77.813601	1294	1305	1294	1305
-9.243639	87.253219	1358	1241	1358	1241
2.855659	94.861680	1350	1249	1350	1249
-11.908490	93.002844	1302	1297	1302	1297
10.924174	103.596652	1366	1233	1366	1233
6.806452	117.401063	1384	1215	1384	1215
11.544068	131.677055	1388	1211	1388	1211
-20.992125	126.461554	1290	1309	1290	1309
-15.085527	127.019644	1319	1280	1319	1280
14.889848	143.192935	1399	1200	1399	1200
-13.586123	143.818176	1321	1278	1321	1278
-1.124042	149.958861	1350	1249	1350	1249
-1.887041	157.914901	1360	1239	1360	1239
-0.395542	166.130960	1362	1237	1362	1237
-2.885070	175.221848	1368	1231	1368	1231
-5.216170	181.678474	1355	1244	1355	1244
6.907359	195.360339	1393	1206	1393	1206
-16.070257	195.426500	1325	1274	1325	1274
-6.224277	204.491901	1371	1228	1371	1228
1.756876	216.602921	1388	1211	1388	1211
3.594938	229.556036	1394	1205	1394	1205
-5.807947	236.627102	1366	1233	1366	1233
-5.810362	247.163606	1384	1215	1384	1215
7.103425	263.645244	1416	1183	1416	1183
-0.033656	275.140429	1393	1206	1393	1206
0.442208	287.874269	1401	1198	1401	1198
-1.119463	300.907254	1404	1195	1404	1195
5.683921	316.188383	1417	1182	1417	1182
6.717037	331.468439	1419	1180	1419	1180
5.845263	348.186803	1428	1171	1428	1171
3.817296	364.575624	1429	1170	1429	1170
-2.533546	376.687860	1409	1190	1409	1190
4.122656	391.063523	1422	1177	1422	1177
16.149023	413.585901	1466	1133	1466	1133
-2.188585	427.262211	1423	1176	1423	1176
0.601535	441.923141	1430	1169	1430	1169
1.673904	455.158615	1425	1174	1425	1174
13.503385	474.846554	1460	1139	1460	1139
11.399961	495.181513	1465	1134	1465	1134
19.634705	529.297590	1539	1060	1539	1060
14.327405	549.169493	1470	1129	1470	1129
18.147047	572.100973	1488	1111	1488	1111
15.182557	593.392515	1483	1116	1483	1116
-1.737056	606.844997	1446	1153	1446	1153
-5.690361	616.668081	1429	1170	1429	1170
6.639577	648.491335	1543	1056	1543	1056
15.536218	669.967127	1494	1105	1494	1105
18.433956	695.033264	1515	1084	1515	1084
22.970510	720.231009	1519	1080	1519	1080
18.167459	742.751551	1509	1090	1509	1090
6.233697	758.440256	1477	1122	1477	1122
14.542603	777.027225	1493	1106	1493	1106
-10.262689	782.321548	1428	1171	1428	1171
1.493274	792.480707	1453	1146	1453	1146
0.466220	802.442551	1454	1145	1454	1145
-18.726274	800.629520	1395	1204	1395	1204
20.448948	819.580841	1501	1098	1501	1098
-5.418087	825.699806	1438	1161	1438	1161
21.434153	845.031548	1506	1093	1506	1093
15.753892	863.551044	1504	1095	1504	1095
22.084713	886.146545	1528	1071	1528	1071
8.860332	901.753902	1495	1104	1495	1104
20.497410	923.703575	1529	1070	1529	1070
0.147970	935.308170	1479	1120	1479	1120
8.258986	949.849796	1496	1103	1496	1103
-14.602472	953.639698	1443	1156	1443	1156
-1.990042	961.034107	1462	1137	1462	1137
-12.906674	962.028027	1430	1169	1430	1169
-7.664008	966.134930	1446	1153	1446	1153
7.269748	977.949810	1486	1113	1486	1113
-18.074715	975.012112	1412	1187	1412	1187
17.938683	990.149021	1504	1095	1504	1095
-9.182740	992.249298	1439	1160	1439	1160
21.681171	1009.636593	1518	1081	1518	1081
6.308034	1019.217873	1480	1119	1480	1119
22.883417	1037.587357	1526	1073	1526	1073
15.529338	1054.256916	1520	1079	1520	1079
25.209696	1083.808899	1588	1011	1588	1011
-15.189076	1102.025223	1534	1065	1534	1065
4.973705	1112.244511	1495	1104	1495	1104
-12.159330	1113.001156	1448	1151	1448	1151
18.743784	1128.921700	1526	1073	1526	1073
-0.724816	1134.183407	1473	1126	1473	1126
21.124645	1154.652119	1552	1047	1552	1047
6.164474	1169.530296	1526	1073	1526	1073
-4.154322	1176.677227	1488	1111	1488	1111
0.533035	1191.129780	1527	1072	1527	1072
11.566667	1206.934261	1535	1064	1535	1064
3.353146	1218.291569	1515	1084	1515	1084
17.695229	1236.625576	1552	1047	1552	1047
1.660879	1248.775196	1523	1076	1523	1076
12.092445	1263.607883	1538	1061	1538	1061
2.337805	1273.627853	1515	1084	1515	1084
20.901817	1294.584656	1573	1026	1573	1026
-0.250321	1303.942585	1516	1083	1516	1083
12.027139	1319.321156	1548	1051	1548	1051
2.016301	1328.209305	1517	1082	1517	1082
19.781595	1346.629429	1567	1032	1567	1032
4.603931	1357.286549	1529	1070	1529	1070
10.805608	1370.503902	1544	1055	1544	1055
3.519003	1378.825951	1521	1078	1521	1078
14.603188	1391.722393	1545	1054	1545	1054
16.852604	1406.297779	1555	1044	1555	1044
11.087869	1417.893600	1542	1057	1542	1057
10.710041	1428.265762	1537	1062	1537	1062
7.263623	1436.368942	1527	1072	1527	1072
17.273718	1448.011684	1546	1053	1546	1053
13.408727	1457.396412	1536	1063	1536	1063
13.830371	1467.773247	1542	1057	1542	1057
16.178465	1477.370358	1540	1059	1540	1059
10.034851	1484.135818	1526	1073	1526	1073
15.006302	1494.486427	1546	1053	1546	1053
18.061775	1505.323505	1550	1049	1550	1049
13.933348	1512.992573	1535	1064	1535	1064
15.021049	1519.808292	1531	1068	1531	1068
9.444773	1523.907185	1518	1081	1518	1081
12.969333	1528.936768	1524	1075	1524	1075
14.720794	1535.664177	1533	1066	1533	1066
16.849352	1539.614487	1520	1079	1520	1079
20.586281	1544.963551	1527	1072	1527	1072
20.295525	1550.185299	1527	1072	1527	1072
13.470836	1551.526833	1508	1091	1508	1091
15.047932	1552.049637	1504	1095	1504	1095
22.101740	1555.483150	1519	1080	1519	1080
20.098333	1557.610130	1513	1086	1513	1086
19.289303	1558.355141	1506	1093	1506	1093
20.627815	1559.496880	1508	1091	1508	1091
22.676992	1561.259270	1512	1087	1512	1087
20.310106	1561.697865	1505	1094	1505	1094
25.238537	1563.905716	1514	1085	1514	1085
24.626677	1565.838337	1513	1086	1513	1086
27.080849	1569.638443	1523	1076	1523	1076
20.970137	1570.556545	1509	1090	1509	1090
19.784115	1569.329071	1498	1101	1498	1101
18.100113	1567.521191	1495	1104	1495	1104
20.916981	1566.818905	1500	1099	1500	1099
24.233042	1568.227673	1511	1088	1511	1088
26.806572	1571.173573	1519	1080	1519	1080
18.846346	1569.145679	1494	1105	1494	1105
20.378908	1567.917442	1497	1102	1497	1102
18.073635	1565.159130	1489	1110	1489	1110
23.397406	1564.695549	1501	1098	1501	1098
21.183876	1562.277508	1491	1108	1491	1108
21.674334	1559.962273	1491	1108	1491	1108
18.331738	1555.853748	1482	1117	1482	1117
14.230446	1548.139668	1463	1136	1463	1136
17.320366	1542.356873	1471	1128	1471	1128
15.367687	1534.688377	1461	1138	1461	1138
21.241182	1528.832626	1469	1130	1469	1130
20.627399	1523.322201	1470	1129	1470	1129
13.199555	1513.684368	1448	1151	1448	1151
15.788412	1504.896545	1452	1147	1452	1147
12.629612	1493.443108	1437	1162	1437	1162
14.465748	1481.325245	1432	1167	1432	1167
20.759537	1461.441135	1391	1208	1391	1208
6.904271	1441.350460	1387	1212	1387	1212
3.690083	1406.015301	1306	1293	1306	1293
11.688786	1387.517452	1388	1211	1388	1211
6.296322	1366.608429	1373	1226	1373	1226
14.972715	1349.279118	1389	1210	1389	1210
-1.857552	1322.859097	1340	1259	1340	1259
16.463469	1296.512222	1337	1262	1337	1262
25.786165	1278.243542	1375	1224	1375	1224
12.196213	1255.943775	1352	1247	1352	1247
19.849192	1240.264606	1383	1216	1383	1216
21.513540	1224.365044	1380	1219	1380	1219
-6.537912	1193.194771	1299	1300	1299	1300
2.198831	1165.991592	1316	1283	1316	1283
-0.693822	1137.264729	1304	1295	1304	1295
0.301449	1108.759403	1302	1297	1302	1297
20.328173	1091.617966	1356	1243	1356	1243
4.559385	1066.417503	1313	1286	1313	1286
-0.230144	1039.619446	1301	1298	1301	1298
6.062151	1014.511585	1306	1293	1306	1293
8.487561	990.556622	1309	1290	1309	1290
12.186084	969.115067	1319	1280	1319	1280
0.703192	942.127323	1287	1312	1287	1312
5.275064	917.929459	1298	1301	1298	1301
6.034435	893.835735	1296	1303	1296	1303
4.109724	868.941402	1288	1311	1288	1311
-1.495403	840.052032	1265	1334	1265	1334
11.094819	820.671082	1310	1289	1310	1289
-6.315096	788.767815	1243	1356	1243	1356
-0.161373	760.987043	1260	1339	1260	1339
0.868940	734.986973	1265	1334	1265	1334
6.316676	711.411858	1274	1325	1274	1325
7.454233	687.184429	1268	1331	1268	1331
-3.290658	648.754978	1192	1407	1192	1407
-22.336121	608.895779	1180	1419	1180	1419
31.402889	600.897980	1338	1261	1338	1261
15.224223	585.024595	1296	1303	1296	1303
-4.164523	557.508421	1235	1364	1235	1364
35.806435	553.638887	1352	1247	1352	1247
-26.397375	519.033241	1194	1405	1194	1405
-21.555992	483.184576	1184	1415	1184	1415
-22.768049	432.678652	1104	1495	1104	1495
12.234831	418.309116	1282	1317	1282	1317
6.068356	404.025841	1281	1318	1281	1318
-14.954092	377.136326	1214	1385	1214	1385
16.668783	367.403460	1299	1300	1299	1300
28.396441	363.988543	1330	1269	1330	1269
24.510666	352.794957	1290	1309	1290	1309
-5.943450	333.742428	1248	1351	1248	1351
-7.490286	317.567468	1260	1339	1260	1339
-15.181857	296.499848	1233	1366	1233	1366
15.776614	290.816283	1309	1290	1309	1290
33.748192	298.502064	1377	1222	1377	1222
22.923546	300.517917	1349	1250	1349	1250
-18.459240	280.130816	1234	1365	1234	1365
27.133377	283.972287	1356	1243	1356	1243
1.057094	275.527835	1293	1306	1293	1306
-9.302818	259.708166	1254	1345	1254	1345
12.780689	256.770897	1318	1281	1318	1281
5.864249	252.507162	1311	1288	1311	1288
-13.818262	236.681843	1251	1348	1251	1348
19.900286	241.238451	1354	1245	1354	1245
15.294531	243.297386	1341	1258	1341	1258
-8.304409	232.383108	1275	1324	1275	1324
-5.377019	221.747947	1275	1324	1275	1324
17.918062	225.546169	1348	1251	1348	1251
1.454511	222.059321	1311	1288	1311	1288
3.771037	218.742514	1311	1288	1311	1288
16.853399	221.841621	1344	1255	1344	1255
-9.134611	211.942387	1278	1321	1278	1321
7.532838	211.495543	1325	1274	1325	1274
4.947146	210.827136	1324	1275	1324	1275
-2.445959	205.133772	1298	1301	1298	1301
-2.128988	200.025153	1300	1299	1300	1299
4.836384	199.079752	1321	1278	1321	1278
3.234874	197.187972	1316	1283	1316	1283
-5.512732	190.155363	1289	1310	1289	1310
1.697401	186.848676	1307	1292	1307	1292
-9.478479	178.789949	1283	1316	1283	1316
6.284963	176.562202	1311	1288	1311	1288
-14.154572	165.324724	1265	1334	1265	1334
15.017694	169.558334	1343	1256	1343	1256
-13.412582	160.227454	1274	1325	1274	1325
-0.790988	156.203032	1300	1299	1300	1299
10.151566	160.967445	1344	1255	1344	1255
-12.300319	150.623155	1267	1332	1267	1332
-13.814793	139.163995	1260	1339	1260	1339
15.782308	145.337296	1349	1250	1349	1250
-10.086290	138.174760	1282	1317	1282	1317
-19.889849	124.952900	1250	1349	1250	1349
17.856936	132.531273	1355	1244	1355	1244
-19.906662	120.236909	1254	1345	1254	1345
1.388088	118.713927	1307	1292	1307	1292
5.084195	120.266759	1323	1276	1323	1276
-9.128260	113.218415	1279	1320	1279	1320
14.542670	118.640959	1342	1257	1342	1257
-16.040049	111.023951	1276	1323	1276	1323
-20.444159	97.998500	1247	1352	1247	1352
21.095589	108.919263	1368	1231	1368	1231
-19.666519	98.690015	1261	1338	1261	1338
-6.825263	93.969971	1288	1311	1288	1311
10.482101	100.478554	1345	1254	1345	1254
-14.847017	90.820539	1263	1336	1263	1336
15.059045	99.274284	1355	1244	1355	1244
-14.410197	92.802495	1279	1320	1279	1320
11.351153	96.696907	1332	1267	1332	1267
22.201180	110.408938	1382	1217	1382	1217
-17.667393	101.129365	1266	1333	1266	1333
23.179333	112.080979	1369	1230	1369	1230
17.473085	122.723043	1369	1230	1369	1230
-16.069170	114.008558	1271	1328	1271	1328
16.713829	123.343182	1362	1237	1362	1237
-10.318230	119.197750	1294	1305	1294	1305
6.523452	122.209573	1330	1269	1330	1269
19.538483	133.870661	1375	1224	1375	1224
-14.101270	126.928329	1281	1318	1281	1318
15.154724	135.874069	1362	1237	1362	1237
-4.055814	135.406959	1315	1284	1315	1284
7.250165	139.146626	1336	1263	1336	1263
-4.292789	139.009154	1317	1282	1317	1282
-19.301500	129.473579	1269	1330	1269	1330
26.122070	142.588747	1383	1216	1383	1216
29.581253	159.550476	1405	1194	1405	1194
-22.833046	148.424947	1263	1336	1263	1336
4.540938	152.297831	1339	1260	1339	1260
0.001826	155.670094	1337	1262	1337	1262
-26.482044	140.746057	1243	1356	1243	1356
34.288258	161.743307	1425	1174	1425	1174
32.213173	180.810523	1418	1181	1418	1181
-16.513149	172.891319	1282	1317	1282	1317
-2.591114	171.727610	1316	1283	1316	1283
11.693953	179.806376	1363	1236	1363	1236
-21.729286	168.860066	1267	1332	1267	1332
30.046061	185.750854	1408	1191	1408	1191
-26.110374	172.488117	1256	1343	1256	1343
22.760675	184.650970	1384	1215	1384	1215
-15.713017	178.117740	1290	1309	1290	1309
15.006738	185.335565	1360	1239	1360	1239
25.513885	200.589967	1402	1197	1402	1197
-15.490310	191.791141	1281	1318	1281	1318
11.235113	197.948825	1356	1243	1356	1243
-0.362555	198.889291	1330	1269	1330	1269
4.154296	200.246572	1332	1267	1332	1267
15.407664	209.118390	1371	1228	1371	1228
4.661530	211.583853	1339	1260	1339	1260
-15.408340	203.995442	1288	1311	1288	1311
-5.314097	201.588917	1314	1285	1314	1285
18.263866	212.188721	1380	1219	1380	1219
-9.214281	206.569958	1298	1301	1298	1301
8.014605	210.893297	1349	1250	1349	1250
5.367756	213.108850	1338	1261	1338	1261
0.391346	213.314700	1328	1271	1328	1271
-4.043186	211.668563	1319	1280	1319	1280
9.825047	215.725470	1348	1251	1348	1251
10.388547	220.138812	1350	1249	1350	1249
-2.943153	217.400813	1314	1285	1314	1285
13.640924	225.156116	1368	1231	1368	1231
15.177328	233.497643	1372	1227	1372	1227
-1.549386	232.486272	1325	1274	1325	1274
2.297872	232.913613	1332	1267	1332	1267
-1.277671	232.507491	1328	1271	1328	1271
-5.912076	228.409600	1309	1290	1309	1290
15.325368	235.860348	1367	1232	1367	1232
17.132776	243.541980	1370	1229	1370	1229
-3.007697	239.901948	1313	1286	1313	1286
8.594078	243.274069	1348	1251	1348	1251
-0.998173	241.032028	1320	1279	1320	1279
-0.112537	238.730717	1319	1280	1319	1280
-11.530666	229.021955	1281	1318	1281	1318
-1.395826	226.513577	1316	1283	1316	1283
13.089355	232.253242	1358	1241	1358	1241
11.207933	236.053872	1349	1250	1349	1250
-4.129864	232.410026	1312	1287	1312	1287
8.092512	235.976863	1348	1251	1348	1251
-6.199237	230.556226	1302	1297	1302	1297
-1.119425	227.658439	1315	1284	1315	1284
-1.302986	225.151992	1316	1283	1316	1283
14.508253	229.762602	1352	1247	1352	1247
-10.112276	222.687888	1293	1306	1293	1306
-9.740729	215.846777	1293	1306	1293	1306
15.054733	221.796393	1358	1241	1358	1241
-8.652164	214.988637	1294	1305	1294	1305
16.763641	222.666025	1367	1232	1367	1232
-9.524464	215.205336	1290	1309	1290	1309
6.808290	215.565729	1329	1270	1329	1270
6.223686	217.246079	1336	1263	1336	1263
2.455325	215.357709	1318	1281	1318	1281
-0.360471	213.200068	1316	1283	1316	1283
-11.213406	206.127548	1291	1308	1291	1308
19.886103	213.886571	1366	1233	1366	1233
-19.640455	200.609136	1259	1340	1259	1340
12.668147	205.474424	1351	1248	1351	1248
-14.164317	195.588303	1276	1323	1276	1323
13.207434	198.266041	1339	1260	1339	1260
27.886658	211.003327	1391	1208	1391	1208
-12.504610	201.030350	1276	1323	1276	1323
9.444127	203.601933	1339	1260	1339	1260
-3.275342	199.953032	1307	1292	1307	1292
4.353324	197.640657	1314	1285	1314	1285
15.874320	203.661251	1356	1243	1356	1243
-3.450362	198.347318	1299	1300	1299	1300
4.093323	197.716749	1322	1277	1322	1277
-8.391148	190.707874	1289	1310	1289	1310
15.293243	195.595372	1349	1250	1349	1250
-5.650768	189.322865	1293	1306	1293	1306
-17.212219	176.903927	1261	1338	1261	1338
0.672021	173.773968	1307	1292	1307	1292
0.018085	172.117889	1314	1285	1314	1285
-17.865194	158.255267	1251	1348	1251	1348
22.131546	168.058133	1370	1229	1370	1229
-15.567185	157.680166	1268	1331	1268	1331
-18.650970	143.645084	1248	1351	1248	1351
13.906224	147.122073	1336	1263	1336	1263
5.676684	147.563374	1321	1278	1321	1278
-1.962208	142.793810	1294	1305	1294	1305
-0.960075	139.647794	1302	1297	1302	1297
2.124739	137.971306	1309	1290	1309	1290
4.000545	137.996805	1318	1281	1318	1281
-12.954662	128.319442	1268	1331	1268	1331
14.187193	134.165561	1346	1253	1346	1253
-5.287393	130.255759	1297	1302	1297	1302
-12.201524	121.044886	1269	1330	1269	1330
17.823458	129.792511	1360	1239	1360	1239
-16.335453	119.192111	1262	1337	1262	1337
9.069672	122.147822	1330	1269	1330	1269
-5.113480	119.203722	1300	1299	1300	1299
-17.453850	107.670760	1256	1343	1256	1343
25.235716	120.798945	1381	1218	1381	1218
-14.822580	110.839844	1264	1335	1264	1335
-1.187060	108.747494	1303	1296	1303	1296
4.977911	111.883676	1330	1269	1330	1269
-0.921178	110.429132	1307	1292	1307	1292
21.410025	121.554637	1371	1228	1371	1228
-13.812306	113.371074	1273	1326	1273	1326
21.832382	125.013733	1374	1225	1374	1225
12.185946	132.381809	1353	1246	1353	1246
-8.874946	124.960959	1279	1320	1279	1320
14.658634	132.715011	1355	1244	1355	1244
-12.168573	129.584885	1301	1298	1301	1298
-10.255076	125.387430	1295	1304	1295	1304
-3.595248	121.764052	1297	1302	1297	1302
11.175120	128.219175	1348	1251	1348	1251
-10.922517	123.203385	1291	1308	1291	1308
15.452587	131.521392	1358	1241	1358	1241
2.108928	133.022821	1324	1275	1324	1275
0.869068	133.725381	1320	1279	1320	1279
-5.420495	130.266571	1299	1300	1299	1300
13.414838	139.582717	1364	1235	1364	1235
-22.738386	126.927912	1253	1346	1253	1346
33.992638	145.505285	1411	1188	1411	1188
-24.934807	135.262990	1266	1333	1266	1333
-16.503622	131.349516	1297	1302	1297	1302
-16.289936	121.176982	1265	1334	1265	1334
20.911198	132.792425	1375	1224	1375	1224
-12.859962	128.011787	1292	1307	1292	1307
-10.334853	122.142756	1286	1313	1286	1313
14.289964	131.283808	1362	1237	1362	1237
-5.677753	128.570485	1303	1296	1303	1296
25.280695	142.316556	1387	1212	1387	1212
-15.007161	134.915984	1280	1319	1280	1319
18.310247	145.439506	1371	1228	1371	1228
11.818803	152.454901	1354	1245	1354	1245
-8.020373	149.087405	1302	1297	1302	1297
12.679215	157.822251	1364	1235	1364	1235
-25.618938	143.467498	1247	1352	1247	1352
32.758087	160.279620	1404	1195	1404	1195
-33.565357	143.507612	1234	1365	1234	1365
-15.630298	135.255575	1276	1323	1276	1323
32.502861	154.267383	1414	1185	1414	1185
-23.503605	140.396440	1249	1350	1249	1350
21.394333	151.252747	1373	1226	1373	1226
-15.862152	144.868386	1287	1312	1287	1312
-20.889263	132.908154	1257	1342	1257	1342
22.011286	145.401907	1381	1218	1381	1218
-9.362900	138.730216	1284	1315	1284	1315
6.772256	141.576493	1332	1267	1332	1267
-7.610225	135.785711	1288	1311	1288	1311
17.763790	144.975483	1364	1235	1364	1235
-13.685996	138.129330	1283	1316	1283	1316
8.265803	141.929829	1337	1262	1337	1262
-8.049097	138.460875	1300	1299	1300	1299
-12.402748	130.979323	1279	1320	1279	1320
21.492407	143.386698	1380	1219	1380	1219
-21.160242	130.971444	1255	1344	1255	1344
4.688357	133.681214	1330	1269	1330	1269
0.092427	134.751630	1322	1277	1322	1277
-0.793621	130.729246	1296	1303	1296	1303
-3.758779	125.186491	1288	1311	1288	1311
33.997505	145.735550	1421	1178	1421	1178
-17.925116	136.304593	1270	1329	1270	1329
23.738550	147.982109	1377	1222	1377	1222
13.790586	157.106352	1365	1234	1365	1234
-9.146467	150.947928	1288	1311	1288	1311
20.902357	160.016584	1366	1233	1366	1233
20.931757	172.265625	1383	1216	1383	1216
-17.732306	164.542925	1282	1317	1282	1317
5.478616	167.459536	1336	1263	1336	1263
-8.218958	164.307427	1305	1294	1305	1294
11.551769	170.272911	1351	1248	1351	1248
19.976048	181.530404	1379	1220	1379	1220
-15.159553	173.149550	1280	1319	1280	1319
11.670223	180.102992	1358	1241	1358	1241
-9.302498	175.169480	1298	1301	1298	1301
9.640380	179.131079	1343	1256	1343	1256
13.784483	186.592722	1361	1238	1361	1238
-5.278473	182.086587	1301	1298	1301	1298
10.115793	186.990702	1348	1251	1348	1251
-0.427764	187.409914	1326	1273	1326	1273
-0.754308	186.168289	1318	1281	1318	1281
-2.420586	183.722377	1311	1288	1311	1288
9.744003	188.216984	1346	1253	1346	1253
-4.820281	186.032999	1313	1286	1313	1286
-10.182263	179.205394	1289	1310	1289	1310
5.389333	180.831683	1331	1268	1331	1268
1.029292	180.217242	1320	1279	1320	1279
1.756304	179.930115	1321	1278	1321	1278
-7.921050	174.768651	1296	1303	1296	1303
4.535383	175.899100	1328	1271	1328	1271
9.723375	179.540598	1341	1258	1341	1258
-5.994554	175.593913	1303	1296	1303	1296
-19.484329	164.061868	1263	1336	1263	1336
9.165178	166.514230	1333	1266	1333	1266
15.576799	174.249041	1361	1238	1361	1238
-3.776902	170.652068	1304	1295	1304	1295
-0.309671	168.666649	1312	1287	1312	1287
5.961602	170.735741	1332	1267	1332	1267
-0.832311	167.751920	1306	1293	1306	1293
5.391998	168.032384	1323	1276	1323	1276
7.181654	169.684732	1330	1269	1330	1269
12.517120	174.581194	1347	1252	1347	1252
-10.732944	166.866302	1283	1316	1283	1316
14.380663	172.270417	1349	1250	1349	1250
20.956978	181.794047	1371	1228	1371	1228
-10.738846	172.598255	1276	1323	1276	1323
-8.960883	164.814401	1282	1317	1282	1317
11.725919	169.719696	1346	1253	1346	1253
6.465299	171.086752	1329	1270	1329	1270
-4.931575	165.863788	1295	1304	1295	1304
7.003467	167.314279	1329	1270	1329	1270
10.142934	171.132445	1341	1258	1341	1258
-8.588750	164.225519	1286	1313	1286	1313
